Name,city_ibge_code,estimated_population_2019
Campo Novo de Rondônia-RO,1100700.0,14139.0
Cacoal-RO,1100049.0,85359.0
Cacaulândia-RO,1100601.0,6230.0
Cabixi-RO,1100031.0,5312.0
Buritis-RO,1100452.0,39654.0
Ariquemes-RO,1100023.0,107863.0
Alvorada D'Oeste-RO,1100346.0,14411.0
Alto Paraíso-RO,1100403.0,21428.0
Cerejeiras-RO,1100056.0,16323.0
Chupinguaia-RO,1100924.0,11182.0
Ji-Paraná-RO,1100122.0,128969.0
Jaru-RO,1100114.0,51775.0
Itapuã do Oeste-RO,1101104.0,10458.0
Guajará-Mirim-RO,1100106.0,46174.0
Governador Jorge Teixeira-RO,1101005.0,7767.0
Espigão D'Oeste-RO,1100098.0,32374.0
Cujubim-RO,1100940.0,25215.0
Costa Marques-RO,1100080.0,18331.0
Corumbiara-RO,1100072.0,7391.0
Colorado do Oeste-RO,1100064.0,15882.0
Vale do Paraíso-RO,1101807.0,6825.0
Vilhena-RO,1100304.0,99854.0
Alto Alegre dos Parecis-RO,1100379.0,13241.0
Alta Floresta D'Oeste-RO,1100015.0,22945.0
Alto Alegre-RR,1400050.0,15510.0
Amajari-RR,1400027.0,12796.0
Iracema-RR,1400282.0,11950.0
Caroebe-RR,1400233.0,10169.0
Caracaraí-RR,1400209.0,21926.0
Cantá-RR,1400175.0,18335.0
Bonfim-RR,1400159.0,12409.0
Boa Vista-RR,1400100.0,399213.0
Mucajaí-RR,1400308.0,17853.0
Uiramutã-RR,1400704.0,10559.0
São Luiz-RR,1400605.0,7986.0
Rorainópolis-RR,1400472.0,30163.0
São João da Baliza-RR,1400506.0,8201.0
Pacaraima-RR,1400456.0,17401.0
Normandia-RR,1400407.0,11290.0
Água Clara-MS,5000203.0,15522.0
Vicentina-MS,5008404.0,6102.0
Alcinópolis-MS,5000252.0,5343.0
Aparecida do Taboado-MS,5001003.0,25745.0
Aquidauana-MS,5001102.0,47871.0
Aral Moreira-MS,5001243.0,12149.0
Antônio João-MS,5000906.0,8956.0
Amambai-MS,5000609.0,39396.0
Anastácio-MS,5000708.0,25135.0
Anaurilândia-MS,5000807.0,9035.0
Angélica-MS,5000856.0,10780.0
Laguna Carapã-MS,5005251.0,7341.0
Maracaju-MS,5005400.0,47083.0
Miranda-MS,5005608.0,28013.0
Mundo Novo-MS,5005681.0,18366.0
Naviraí-MS,5005707.0,54878.0
Nioaque-MS,5005806.0,13930.0
Nova Alvorada do Sul-MS,5006002.0,21882.0
Nova Andradina-MS,5006200.0,54374.0
Ladário-MS,5005202.0,23331.0
Juti-MS,5005152.0,6712.0
Inocência-MS,5004403.0,7610.0
Itaporã-MS,5004502.0,24839.0
Itaquiraí-MS,5004601.0,21142.0
Novo Horizonte do Sul-MS,5006259.0,3814.0
Ivinhema-MS,5004700.0,23187.0
Jaraguari-MS,5004908.0,7187.0
Jardim-MS,5005004.0,26097.0
Jateí-MS,5005103.0,4027.0
Japorã-MS,5004809.0,9110.0
Paranaíba-MS,5006309.0,42148.0
Selvíria-MS,5007802.0,6529.0
Sete Quedas-MS,5007703.0,10791.0
Sidrolândia-MS,5007901.0,57665.0
Sonora-MS,5007935.0,19274.0
Tacuru-MS,5007950.0,11552.0
Taquarussu-MS,5007976.0,3588.0
Terenos-MS,5008008.0,21806.0
Três Lagoas-MS,5008305.0,121388.0
São Gabriel do Oeste-MS,5007695.0,26771.0
Rochedo-MS,5007505.0,5499.0
Paranhos-MS,5006358.0,14228.0
Paraíso das Águas-MS,5006275.0,5555.0
Pedro Gomes-MS,5006408.0,7674.0
Ponta Porã-MS,5006606.0,92526.0
Santa Rita do Pardo-MS,5007554.0,7851.0
Porto Murtinho-MS,5006903.0,17131.0
Ribas do Rio Pardo-MS,5007109.0,24615.0
Rio Brilhante-MS,5007208.0,37514.0
Rio Negro-MS,5007307.0,4831.0
Rio Verde de Mato Grosso-MS,5007406.0,19746.0
Iguatemi-MS,5004304.0,16078.0
Guia Lopes da Laguna-MS,5004106.0,9895.0
Glória de Dourados-MS,5004007.0,9965.0
Bonito-MS,5002209.0,21976.0
Brasilândia-MS,5002308.0,11872.0
Caarapó-MS,5002407.0,30174.0
Camapuã-MS,5002605.0,13711.0
Bataguassu-MS,5001904.0,23024.0
Batayporã-MS,5002001.0,11329.0
Bela Vista-MS,5002100.0,24629.0
Bodoquena-MS,5002159.0,7875.0
Bandeirantes-MS,5001508.0,6788.0
Coxim-MS,5003306.0,33543.0
Deodápolis-MS,5003454.0,12924.0
Dois Irmãos do Buriti-MS,5003488.0,11385.0
Douradina-MS,5003504.0,5924.0
Eldorado-MS,5003751.0,12353.0
Figueirão-MS,5003900.0,3051.0
Fátima do Sul-MS,5003801.0,19189.0
Dourados-MS,5003702.0,222949.0
Costa Rica-MS,5003256.0,20823.0
Corumbá-MS,5003207.0,111435.0
Campo Grande-MS,5002704.0,895982.0
Caracol-MS,5002803.0,6116.0
Chapadão do Sul-MS,5002951.0,25218.0
Corguinho-MS,5003108.0,5947.0
Coronel Sapucaia-MS,5003157.0,15253.0
Cassilândia-MS,5002902.0,21939.0
Ibiapina-CE,2305308.0,24997.0
Varjota-CE,2313955.0,18420.0
Capela do Alto Alegre-BA,2906857.0,11637.0
Natércia-MG,3144409.0,4730.0
Granjeiro-CE,2304806.0,4844.0
Santa Bárbara do Sul-RS,4316709.0,7994.0
Sagrada Família-RS,4316428.0,2609.0
Lambari-MG,3137809.0,20814.0
Santa Cecília do Sul-RS,4316733.0,1639.0
Prudente de Morais-MG,3153608.0,10733.0
Teutônia-RS,4321451.0,33232.0
São Paulo das Missões-RS,4319307.0,5790.0
Ibitiara-BA,2913002.0,16339.0
Taquari-RS,4321303.0,26862.0
General Sampaio-CE,2304608.0,7618.0
São Luiz Gonzaga-RS,4318903.0,33468.0
Monte Santo de Minas-MG,3143203.0,21524.0
Rodeiro-MG,3156304.0,8109.0
Canápolis-BA,2906105.0,9711.0
Taquaruçu do Sul-RS,4321329.0,3072.0
Cruz-CE,2304251.0,24827.0
Saldanha Marinho-RS,4316436.0,2650.0
Nazareno-MG,3144508.0,8608.0
Igaporã-BA,2913408.0,15640.0
Sant'Ana do Livramento-RS,4317103.0,77027.0
Mutum-MG,3144003.0,26979.0
Tenente Portela-RS,4321402.0,13485.0
São Martinho da Serra-RS,4319125.0,3234.0
Ichu-BA,2913309.0,6206.0
Caravelas-BA,2906907.0,22016.0
Encruzilhada-BA,2910404.0,17006.0
Raposos-MG,3153905.0,16354.0
Sananduva-RS,4316600.0,16270.0
Ibotirama-BA,2913200.0,26927.0
São Marcos-RS,4319000.0,21556.0
Dário Meira-BA,2910008.0,10710.0
Moema-MG,3142403.0,7517.0
Salvador do Sul-RS,4316501.0,7799.0
Terra de Areia-RS,4321436.0,11204.0
São Martinho-RS,4319109.0,5426.0
Sobral-CE,2312908.0,208935.0
Quartel Geral-MG,3153707.0,3563.0
Tarrafas-CE,2313252.0,8592.0
Floresta Azul-BA,2911006.0,10629.0
Elísio Medrado-BA,2910305.0,8122.0
Tavares-RS,4321352.0,5481.0
Salto do Jacuí-RS,4316451.0,12449.0
São Miguel das Missões-RS,4319158.0,7673.0
São Nicolau-RS,4319208.0,5265.0
Igrapiúna-BA,2913457.0,13226.0
Ibititá-BA,2913101.0,17113.0
Rio Casca-MG,3154903.0,13564.0
Salvador das Missões-RS,4316477.0,2733.0
Deputado Irapuan Pinheiro-CE,2304269.0,9625.0
Caraíbas-BA,2906899.0,8951.0
Viçosa do Ceará-CE,2314102.0,60889.0
Dom Macedo Costa-BA,2910206.0,4058.0
Firmino Alves-BA,2910909.0,5617.0
Ibicuitinga-CE,2305332.0,12525.0
Capim Grosso-BA,2906873.0,30662.0
Mirabela-MG,3142007.0,13589.0
Iguaí-BA,2913507.0,26916.0
Monte Carmelo-MG,3143104.0,47809.0
Rio dos Índios-RS,4315552.0,2752.0
São Valentim-RS,4319703.0,3299.0
Ninheira-MG,3144656.0,10295.0
Rubim-MG,3156601.0,10241.0
Campo Formoso-BA,2906006.0,71206.0
Ipupiara-BA,2914109.0,9865.0
Tabaí-RS,4320859.0,4719.0
São Valentim do Sul-RS,4319711.0,2242.0
Canarana-BA,2906204.0,26176.0
Monjolos-MG,3142502.0,2220.0
Croatá-CE,2304236.0,18063.0
Roca Sales-RS,4315800.0,11393.0
Canavieiras-BA,2906303.0,31099.0
Rio Espera-MG,3155207.0,5474.0
Tapejara-RS,4320909.0,24111.0
Riozinho-RS,4315750.0,4653.0
Ipirá-BA,2914000.0,59595.0
Muriaé-MG,3143906.0,108763.0
Euclides da Cunha-BA,2910701.0,60585.0
Icó-CE,2305407.0,68018.0
Sabará-MG,3156700.0,136344.0
Eunápolis-BA,2910727.0,113380.0
São Vicente do Sul-RS,4319802.0,8721.0
Santana do Cariri-CE,2312106.0,17700.0
Iramaia-BA,2914307.0,8537.0
São Vendelino-RS,4319752.0,2243.0
Camamu-BA,2905800.0,35316.0
Restinga Sêca-RS,4315503.0,15789.0
São Valério do Sul-RS,4319737.0,2727.0
Granja-CE,2304707.0,54748.0
Monte Belo-MG,3143005.0,13166.0
Rio Pardo-RS,4315701.0,38275.0
Campo Alegre de Lourdes-BA,2905909.0,28798.0
Presidente Juscelino-MG,3153202.0,3641.0
Camaçari-BA,2905701.0,299132.0
Irajuba-BA,2914208.0,7260.0
Tejuçuoca-CE,2313351.0,19187.0
Sério-RS,4320453.0,1962.0
Lamim-MG,3137908.0,3391.0
Rio Grande-RS,4315602.0,211005.0
Rio Doce-MG,3155009.0,2610.0
Feira da Mata-BA,2910776.0,5665.0
Crato-CE,2304202.0,132123.0
Senador Pompeu-CE,2312700.0,25496.0
Rubelita-MG,3156502.0,5995.0
Leopoldina-MG,3138401.0,52587.0
Rondinha-RS,4316204.0,5130.0
Várzea Alegre-CE,2314003.0,40721.0
Cansanção-BA,2906808.0,34834.0
Presidente Olegário-MG,3153400.0,19573.0
Munhoz-MG,3143807.0,6029.0
Nepomuceno-MG,3144607.0,26769.0
Monte Formoso-MG,3143153.0,4906.0
São Pedro das Missões-RS,4319364.0,2009.0
Candiba-BA,2906600.0,14319.0
Ronda Alta-RS,4316105.0,10601.0
Monte Azul-MG,3142908.0,20854.0
Tauá-CE,2313302.0,58859.0
Roque Gonzales-RS,4316303.0,6847.0
Rosário do Sul-RS,4316402.0,39422.0
Canudos-BA,2906824.0,16668.0
São Pedro da Serra-RS,4319356.0,3801.0
Senador Sá-CE,2312809.0,7623.0
Romaria-MG,3156403.0,3533.0
Icapuí-CE,2305357.0,19934.0
Ilhéus-BA,2913606.0,162327.0
Filadélfia-BA,2910859.0,16377.0
Lagoa da Prata-MG,3137205.0,52165.0
São Pedro do Butiá-RS,4319372.0,2947.0
Rolador-RS,4315958.0,2323.0
São Sebastião do Caí-RS,4319505.0,25685.0
Ipecaetá-BA,2913804.0,14487.0
Rodeio Bonito-RS,4315909.0,5867.0
Tianguá-CE,2313401.0,75946.0
Feira de Santana-BA,2910800.0,614872.0
São Sepé-RS,4319604.0,23621.0
Presidente Kubitschek-MG,3153301.0,3002.0
Ipiaú-BA,2913903.0,45873.0
Candeal-BA,2906402.0,8258.0
Taquara-RS,4321204.0,57466.0
Tapera-RS,4321006.0,10584.0
Rio Manso-MG,3155306.0,5832.0
Rosário da Limeira-MG,3156452.0,4594.0
Candeias-BA,2906501.0,87076.0
São Pedro do Sul-RS,4319406.0,16198.0
Rolante-RS,4316006.0,21349.0
Inhambupe-BA,2913705.0,39926.0
Tapes-RS,4321105.0,17300.0
Esplanada-BA,2910602.0,37237.0
Entre Rios-BA,2910503.0,41780.0
Dom Basílio-BA,2910107.0,12199.0
Conceição do Jacuípe-BA,2908507.0,33153.0
Forquilha-CE,2304350.0,24218.0
São Jerônimo-RS,4318408.0,24248.0
Rio Pardo de Minas-MG,3155603.0,30914.0
Vale Verde-RS,4322525.0,3497.0
Sapucaia do Sul-RS,4320008.0,141075.0
Cristópolis-BA,2909703.0,13910.0
Ribeirão Vermelho-MG,3154705.0,4033.0
Conceição do Coité-BA,2908408.0,66612.0
Guaramiranga-CE,2305100.0,5193.0
Vale do Sol-RS,4322533.0,11781.0
Lagoa dos Patos-MG,3137304.0,4102.0
São Gabriel-RS,4318309.0,62105.0
São João do Jaguaribe-CE,2312502.0,7645.0
Iaçu-BA,2911907.0,24305.0
Condeúba-BA,2908705.0,17247.0
Ubajara-CE,2313609.0,34792.0
Seberi-RS,4320206.0,10750.0
São Francisco de Assis-RS,4318101.0,18335.0
Vacaria-RS,4322509.0,66218.0
Sarandi-RS,4320107.0,24489.0
Ibiassucê-BA,2912004.0,9224.0
Conde-BA,2908606.0,25837.0
São Francisco de Paula-RS,4318200.0,21710.0
Três Coroas-RS,4321709.0,28220.0
Ressaquinha-MG,3154408.0,4808.0
Nanuque-MG,3144300.0,40750.0
Vale Real-RS,4322541.0,5913.0
Uruguaiana-RS,4322400.0,126970.0
Lajinha-MG,3137700.0,19923.0
Montezuma-MG,3143450.0,8249.0
Glória-BA,2911402.0,15221.0
Tamboril-CE,2313203.0,26251.0
Fortim-CE,2304459.0,16480.0
Vera Cruz-RS,4322707.0,26863.0
São Gonçalo do Amarante-CE,2312403.0,48422.0
Três Arroios-RS,4321634.0,2668.0
Cocos-BA,2908101.0,18777.0
Groaíras-CE,2304905.0,11068.0
Resende Costa-MG,3154200.0,11500.0
São José das Missões-RS,4318457.0,2537.0
Uruburetama-CE,2313807.0,21850.0
Triunfo-RS,4322004.0,29538.0
Santo Cristo-RS,4317905.0,14257.0
Santo Expedito do Sul-RS,4317954.0,2324.0
Ibicoara-BA,2912202.0,19571.0
Rio Preto-MG,3155900.0,5476.0
Ibicaraí-BA,2912103.0,21689.0
Sapiranga-RS,4319901.0,81734.0
Resplendor-MG,3154309.0,17397.0
Montalvânia-MG,3142700.0,14877.0
Três Cachoeiras-RS,4321667.0,11053.0
Vanini-RS,4322558.0,2113.0
Conceição do Almeida-BA,2908309.0,17247.0
Santo Ângelo-RS,4317509.0,77593.0
Crisópolis-BA,2909604.0,21103.0
Venâncio Aires-RS,4322608.0,71554.0
Muzambinho-MG,3144102.0,20569.0
São Jorge-RS,4318440.0,2824.0
Conceição da Feira-BA,2908200.0,22581.0
Cravolândia-BA,2909505.0,5349.0
Sede Nova-RS,4320230.0,2907.0
Soledade-RS,4320800.0,31002.0
Rio Piracicaba-MG,3155702.0,14339.0
Sertão Santana-RS,4320552.0,6486.0
Morro da Garça-MG,3143609.0,2462.0
Guaiúba-CE,2304954.0,26064.0
Tupandi-RS,4322251.0,4855.0
Guanambi-BA,2911709.0,84481.0
Governador Mangabeira-BA,2911600.0,20722.0
Sertão-RS,4320503.0,5415.0
Cordeiros-BA,2909000.0,8614.0
Guaratinga-BA,2911808.0,20843.0
Sobradinho-RS,4320701.0,14967.0
Guajeru-BA,2911659.0,6937.0
Coronel João Sá-BA,2909208.0,15895.0
Silveira Martins-RS,4320651.0,2384.0
Tunas-RS,4322152.0,4569.0
Umari-CE,2313708.0,7733.0
Sinimbu-RS,4320677.0,10172.0
Fortaleza-CE,2304400.0,2669342.0
Severiano de Almeida-RS,4320602.0,3657.0
Tucunduva-RS,4322103.0,5678.0
Três de Maio-RS,4321808.0,23906.0
Sete de Setembro-RS,4320578.0,1970.0
Tupanci do Sul-RS,4322186.0,1472.0
Lavras-MG,3138203.0,103773.0
São Luís do Curu-CE,2312601.0,13000.0
Tupanciretã-RS,4322202.0,23948.0
Coribe-BA,2909109.0,14194.0
Riacho dos Machados-MG,3154507.0,9481.0
Tuparendi-RS,4322301.0,7893.0
Heliópolis-BA,2911857.0,13031.0
São Borja-RS,4318002.0,60282.0
Cotegipe-BA,2909406.0,13782.0
São Domingos do Sul-RS,4318051.0,3074.0
Umirim-CE,2313757.0,19825.0
Selbach-RS,4320305.0,5100.0
Três Palmeiras-RS,4321857.0,4271.0
Riachinho-MG,3154457.0,8136.0
Segredo-RS,4320263.0,7421.0
Guaraciaba do Norte-CE,2305001.0,40642.0
Morada Nova de Minas-MG,3143500.0,8863.0
Três Forquilhas-RS,4321832.0,2697.0
Tabuleiro do Norte-CE,2313104.0,30697.0
União da Serra-RS,4322350.0,1154.0
Senador Salgado Filho-RS,4320321.0,2779.0
Contendas do Sincorá-BA,2908804.0,4066.0
Unistalda-RS,4322376.0,2338.0
Serafina Corrêa-RS,4320404.0,17502.0
Sentinela do Sul-RS,4320354.0,5581.0
Turuçu-RS,4322327.0,3438.0
Correntina-BA,2909307.0,32137.0
Coração de Maria-BA,2908903.0,22605.0
Ibicuí-BA,2912301.0,16198.0
Mário Campos-MG,3140159.0,15416.0
Miraí-MG,3142205.0,15014.0
Ubiretama-RS,4322343.0,2015.0
Moeda-MG,3142304.0,4919.0
Rio Pomba-MG,3155801.0,17910.0
Nacip Raydan-MG,3144201.0,3220.0
Gongogi-BA,2911501.0,7128.0
Três Passos-RS,4321907.0,23906.0
Gentio do Ouro-BA,2911303.0,11233.0
Veranópolis-RS,4322806.0,26241.0
Ibaretama-CE,2305266.0,13353.0
Torres-RS,4321501.0,38732.0
Vista Gaúcha-RS,4323705.0,2851.0
Santa Maria do Herval-RS,4316956.0,6331.0
Frecheirinha-CE,2304509.0,14072.0
Castro Alves-BA,2907301.0,26264.0
Cícero Dantas-BA,2907806.0,32515.0
Ererê-CE,2304277.0,7198.0
São João do Polêsine-RS,4318432.0,2552.0
Ritápolis-MG,3156106.0,4604.0
Casa Nova-BA,2907202.0,71969.0
Solonópole-CE,2313005.0,18324.0
São José dos Ausentes-RS,4318622.0,3527.0
Tramandaí-RS,4321600.0,51715.0
Graça-CE,2304657.0,14399.0
Vila Nova do Sul-RS,4323457.0,4280.0
Ibirapitanga-BA,2912707.0,23375.0
Fátima-BA,2910750.0,17890.0
Santa Rosa-RS,4317202.0,73254.0
Vista Alegre-RS,4323507.0,2752.0
Catolândia-BA,2907400.0,3577.0
São João da Urtiga-RS,4318424.0,4657.0
Vista Alegre do Prata-RS,4323606.0,1561.0
Ibirapuã-BA,2912806.0,8637.0
Ibiquera-BA,2912608.0,4044.0
Toropi-RS,4321493.0,2806.0
Monte Sião-MG,3143401.0,23803.0
Água Santa-RS,4300059.0,3748.0
São Lourenço do Sul-RS,4318804.0,43582.0
Raul Soares-MG,3154002.0,23762.0
Leme do Prado-MG,3138351.0,4918.0
Trairi-CE,2313500.0,55918.0
Santa Clara do Sul-RS,4316758.0,6603.0
Áurea-RS,4301552.0,3554.0
Cardeal da Silva-BA,2907004.0,9295.0
Rio Novo-MG,3155405.0,8949.0
Dias d'Ávila-BA,2910057.0,81089.0
Vitória das Missões-RS,4323754.0,3133.0
São Leopoldo-RS,4318705.0,236835.0
Santa Maria-RS,4316907.0,282123.0
Laranjal-MG,3138005.0,6810.0
Westfália-RS,4323770.0,3014.0
Recreio-MG,3154101.0,10517.0
Tiradentes do Sul-RS,4321477.0,5704.0
Rio Acima-MG,3154804.0,10312.0
Santa Margarida do Sul-RS,4316972.0,2562.0
Ibirataia-BA,2912905.0,15312.0
Formosa do Rio Preto-BA,2911105.0,25591.0
Rochedo de Minas-MG,3156205.0,2305.0
Santa Cruz do Sul-RS,4316808.0,130416.0
Xangri-lá-RS,4323804.0,16408.0
Miradouro-MG,3142106.0,10754.0
Carinhanha-BA,2907103.0,29018.0
Natalândia-MG,3144375.0,3311.0
Tio Hugo-RS,4321469.0,3030.0
Rio Paranaíba-MG,3155504.0,12313.0
Santa Tereza-RS,4317251.0,1729.0
Travesseiro-RS,4321626.0,2336.0
Gavião-BA,2911253.0,4463.0
Ribeirão das Neves-MG,3154606.0,334858.0
Chorrochó-BA,2907707.0,11177.0
Ibipitanga-BA,2912509.0,14902.0
Santo Antônio da Patrulha-RS,4317608.0,42894.0
Vicente Dutra-RS,4323101.0,4670.0
Central-BA,2907608.0,17266.0
Rio Vermelho-MG,3156007.0,12846.0
Victor Graeff-RS,4323200.0,2882.0
Santo Antônio das Missões-RS,4317707.0,10175.0
Tururu-CE,2313559.0,16271.0
Cruz das Almas-BA,2909802.0,63239.0
Santo Augusto-RS,4317806.0,13885.0
Farias Brito-CE,2304301.0,19450.0
São José do Herval-RS,4318465.0,1971.0
Santo Antônio do Planalto-RS,4317756.0,2019.0
Hidrolândia-CE,2305209.0,19978.0
Vespasiano Corrêa-RS,4322855.0,1815.0
Trindade do Sul-RS,4321956.0,5802.0
Coaraci-BA,2908002.0,16993.0
Viadutos-RS,4322905.0,4756.0
São José do Hortêncio-RS,4318481.0,4804.0
Santo Antônio do Palma-RS,4317558.0,2128.0
Cipó-BA,2907905.0,17300.0
Ibipeba-BA,2912400.0,18211.0
Viamão-RS,4323002.0,255224.0
Lassance-MG,3138104.0,6512.0
Eusébio-CE,2304285.0,53618.0
Monte Alegre de Minas-MG,3142809.0,21120.0
Santa Vitória do Palmar-RS,4317301.0,29676.0
Caturama-BA,2907558.0,9329.0
Vila Lângaro-RS,4323358.0,2091.0
Cândido Sales-BA,2906709.0,25189.0
São José do Sul-RS,4318614.0,2408.0
São Benedito-CE,2312304.0,47903.0
Vila Maria-RS,4323408.0,4358.0
Monsenhor Paulo-MG,3142601.0,8688.0
Miravânia-MG,3142254.0,4888.0
Rio do Prado-MG,3155108.0,5150.0
Catu-BA,2907509.0,54704.0
Morro do Pilar-MG,3143708.0,3182.0
Naque-MG,3144359.0,6996.0
Uruoca-CE,2313906.0,13840.0
São José do Ouro-RS,4318606.0,6933.0
Caém-BA,2905107.0,9213.0
São José do Inhacorá-RS,4318499.0,2073.0
Reduto-MG,3154150.0,7154.0
Leandro Ferreira-MG,3138302.0,3229.0
Gandu-BA,2911204.0,32403.0
Vila Flores-RS,4323309.0,3385.0
Curaçá-BA,2909901.0,34700.0
Santiago-RS,4317400.0,49425.0
Horizonte-CE,2305233.0,67337.0
São José do Norte-RS,4318507.0,27568.0
Santana da Boa Vista-RS,4317004.0,8098.0
Montes Claros-MG,3143302.0,409341.0
Nova Russas-CE,2309300.0,32328.0
Liberdade-MG,3138500.0,5069.0
Faxinal do Soturno-RS,4308003.0,6677.0
Pindorama do Tocantins-TO,1717008.0,4447.0
Faxinalzinho-RS,4308052.0,2315.0
Pequizeiro-TO,1716653.0,5477.0
Peixe-TO,1716604.0,11749.0
Maria da Fé-MG,3139904.0,14095.0
Perdões-MG,3149903.0,21390.0
Fazenda Vilanova-RS,4308078.0,4533.0
Marco-CE,2307809.0,27361.0
Pedro Afonso-TO,1716505.0,13578.0
Paineiras-MG,3146404.0,4486.0
Pau D'Arco-TO,1716307.0,4849.0
Piraquê-TO,1717206.0,3028.0
Pains-MG,3146503.0,8283.0
Eugênio de Castro-RS,4307831.0,2396.0
Praia Norte-TO,1718303.0,8432.0
Perdizes-MG,3149804.0,16168.0
Porto Nacional-TO,1718204.0,53010.0
Fagundes Varela-RS,4307864.0,2731.0
Ponte Alta do Tocantins-TO,1717909.0,8039.0
Parambu-CE,2310308.0,31521.0
Ponte Alta do Bom Jesus-TO,1717800.0,4596.0
Farroupilha-RS,4307906.0,72331.0
Pium-TO,1717503.0,7654.0
Porto Alegre do Tocantins-TO,1718006.0,3139.0
Martinópole-CE,2307908.0,11233.0
Paraíso do Tocantins-TO,1716109.0,51252.0
Novo Jardim-TO,1715259.0,2722.0
Pescador-MG,3150000.0,4252.0
Formigueiro-RS,4308409.0,6664.0
Novo Alegre-TO,1715150.0,2332.0
Paramoti-CE,2310407.0,12226.0
Novo Acordo-TO,1715101.0,4342.0
Fortaleza dos Valos-RS,4308458.0,4320.0
Nova Rosalândia-TO,1715002.0,4260.0
Peçanha-MG,3148608.0,17541.0
Frederico Westphalen-RS,4308508.0,31313.0
Pai Pedro-MG,3146552.0,6089.0
Forquetinha-RS,4308433.0,2412.0
Feliz-RS,4308102.0,13547.0
Maranguape-CE,2307700.0,128978.0
Palmas-TO,1721000.0,299127.0
Paranã-TO,1716208.0,10449.0
Flores da Cunha-RS,4308201.0,30745.0
Palmeirópolis-TO,1715754.0,7659.0
Oliveira de Fátima-TO,1715507.0,1112.0
Palmeiras do Tocantins-TO,1713809.0,6658.0
Floriano Peixoto-RS,4308250.0,1766.0
Periquito-MG,3149952.0,6810.0
Palmeirante-TO,1715705.0,6026.0
Fontoura Xavier-RS,4308300.0,10304.0
Maravilhas-MG,3139706.0,7976.0
Paraipaba-CE,2310258.0,32744.0
Presidente Kennedy-TO,1718402.0,3684.0
Paiva-MG,3146602.0,1529.0
Mauriti-CE,2308104.0,47962.0
Erval Grande-RS,4307203.0,4859.0
São Félix do Tocantins-TO,1720150.0,1585.0
Paracuru-CE,2310209.0,35076.0
Mariana-MG,3140001.0,60724.0
Pequeri-MG,3149507.0,3320.0
Erval Seco-RS,4307302.0,6912.0
Sucupira-TO,1720853.0,1966.0
Esmeralda-RS,4307401.0,3282.0
Silvanópolis-TO,1720655.0,5403.0
São Bento do Tocantins-TO,1720101.0,5324.0
Santa Terezinha do Tocantins-TO,1720002.0,2529.0
Ernestina-RS,4307054.0,3168.0
Palmácia-CE,2310100.0,13322.0
Papagaios-MG,3146909.0,15674.0
Tabocão-TO,1708254.0,2589.0
Pedro Leopoldo-MG,3149309.0,64258.0
Erebango-RS,4306973.0,2991.0
São Miguel do Tocantins-TO,1720200.0,12139.0
São Valério-TO,1720499.0,3960.0
São Sebastião do Tocantins-TO,1720309.0,4805.0
São Salvador do Tocantins-TO,1720259.0,3082.0
Erechim-RS,4307005.0,105862.0
Pequi-MG,3149606.0,4406.0
Palmópolis-MG,3146750.0,5507.0
Rio da Conceição-TO,1718659.0,2130.0
Rio Sono-TO,1718758.0,6478.0
Estrela-RS,4307807.0,34116.0
Riachinho-TO,1718550.0,4645.0
Rio dos Bois-TO,1718709.0,2834.0
Estância Velha-RS,4307609.0,50022.0
Recursolândia-TO,1718501.0,4293.0
Pugmil-TO,1718451.0,2688.0
Esteio-RS,4307708.0,83202.0
Sampaio-TO,1718808.0,4711.0
Palma-MG,3146701.0,6616.0
Esperança do Sul-RS,4307450.0,2926.0
Santa Tereza do Tocantins-TO,1719004.0,2866.0
Espumoso-RS,4307500.0,15588.0
Santa Rosa do Tocantins-TO,1718907.0,4829.0
Santa Rita do Tocantins-TO,1718899.0,2365.0
Santa Maria do Tocantins-TO,1718881.0,3434.0
Massapê-CE,2308005.0,38737.0
Perdigão-MG,3149705.0,11506.0
Santa Fé do Araguaia-TO,1718865.0,7512.0
Estação-RS,4307559.0,5958.0
Sandolândia-TO,1718840.0,3375.0
Nova Olinda-TO,1714880.0,11819.0
Taguatinga-TO,1720903.0,16683.0
Nazaré-TO,1714302.0,3898.0
Herval-RS,4307104.0,6821.0
Esperantina-TO,1707405.0,10996.0
Herveiras-RS,4309571.0,3018.0
Ouro Preto-MG,3146107.0,74281.0
Pimenta-MG,3150505.0,8660.0
Dueré-TO,1707306.0,4686.0
Horizontina-RS,4309605.0,19329.0
Pereiro-CE,2310803.0,16307.0
Dois Irmãos do Tocantins-TO,1707207.0,7198.0
Divinópolis do Tocantins-TO,1707108.0,6900.0
Hulha Negra-RS,4309654.0,6776.0
Dianópolis-TO,1707009.0,22139.0
Humaitá-RS,4309704.0,4762.0
Lavras da Mangabeira-CE,2307502.0,31508.0
Goianorte-TO,1708304.0,5123.0
Pentecoste-CE,2310704.0,37751.0
Ouro Verde de Minas-MG,3146206.0,5934.0
Matipó-MG,3140902.0,18908.0
Guaíba-RS,4309308.0,98143.0
Figueirópolis-TO,1707652.0,5263.0
Fátima-TO,1707553.0,3835.0
Piedade dos Gerais-MG,3150406.0,4982.0
Formoso do Araguaia-TO,1708205.0,18440.0
Harmonia-RS,4309555.0,4866.0
Filadélfia-TO,1707702.0,8856.0
Mar de Espanha-MG,3139805.0,12814.0
Goiatins-TO,1709005.0,13019.0
